"stateroute","bio.point.bio1","bio.point.bio2","bio.point.bio3","bio.point.bio4","bio.point.bio5","bio.point.bio6","bio.point.bio7","bio.point.bio8","bio.point.bio9","bio.point.bio10","bio.point.bio11","bio.point.bio12","bio.point.bio13","bio.point.bio14","bio.point.bio15","bio.point.bio16","bio.point.bio17","bio.point.bio18","bio.point.bio19","bio.mean.bio1","bio.mean.bio2","bio.mean.bio3","bio.mean.bio4","bio.mean.bio5","bio.mean.bio6","bio.mean.bio7","bio.mean.bio8","bio.mean.bio9","bio.mean.bio10","bio.mean.bio11","bio.mean.bio12","bio.mean.bio13","bio.mean.bio14","bio.mean.bio15","bio.mean.bio16","bio.mean.bio17","bio.mean.bio18","bio.mean.bio19","bio.var.bio1","bio.var.bio2","bio.var.bio3","bio.var.bio4","bio.var.bio5","bio.var.bio6","bio.var.bio7","bio.var.bio8","bio.var.bio9","bio.var.bio10","bio.var.bio11","bio.var.bio12","bio.var.bio13","bio.var.bio14","bio.var.bio15","bio.var.bio16","bio.var.bio17","bio.var.bio18","bio.var.bio19"
"51007",174,121,36,7656,335,4,331,176,228,269,71,1375,148,70,22,410,233,279,396,174.507142857143,121.332142857143,36.2464285714286,7629.34642857143,334.742857142857,4.70714285714286,330.035714285714,169.489285714286,228.7,268.714285714286,71.7571428571429,1375.675,147.978571428571,71.0071428571429,21.7714285714286,410.385714285714,233.867857142857,278.764285714286,397.085714285714,1.2615975422427,5.627636968766,0.917549923195084,14927.0229262673,0.550128008192524,4.07880184331797,4.14925755248336,512.021390168971,0.461648745519713,0.627752176139273,7.49636456733231,397.675358422939,21.189503328213,6.88883768561188,0.234306195596518,63.026318484383,18.538031233999,22.2883256528418,88.2721966205837
"51008",178,128,40,6959,330,13,317,101,229,264,85,1405,151,78,21,416,249,301,415,178.963636363636,128.570909090909,40.2472727272727,6922.97090909091,330.625454545455,15.1890909090909,315.436363636364,106.418181818182,229.294545454545,264.403636363636,86.5818181818182,1407.97090909091,151.127272727273,78.5490909090909,20.9272727272727,418.432727272727,249.356363636364,300.84,416.930909090909,1.23954877239549,4.07068347710683,0.646662242866622,11097.3787126742,1.26431320504313,6.110099535501,7.87458526874585,235.054412740544,0.894678168546782,0.978818845388188,6.60185799601858,1640.71447909754,20.7976111479761,13.6499535500995,0.644326476443265,129.494545454545,120.033125414731,193.514452554745,133.998858659589
"51009",179,134,42,6621,330,18,312,106,228,261,92,1520,158,82,18,446,285,347,443,180.449275362319,132.938405797101,42.2391304347826,6656.72826086957,330.394927536232,19.1231884057971,311.271739130435,106.731884057971,219.123188405797,262.865942028986,92.1594202898551,1523.46739130435,157.807971014493,82.8297101449275,18.2101449275362,444.981884057971,287.510869565217,348.514492753623,443.141304347826,2.77196310935441,1.66528326745718,0.37897233201581,5300.14043478261,2.74164690382082,7.57022397891963,5.39861660079051,6.8733069828722,309.068405797101,1.57105401844532,5.71267457180501,974.715296442688,3.03571805006588,0.854532279314888,1.33022397891963,26.9487615283267,160.825335968379,291.545243741765,29.7799604743083
"51010",181,130,41,6765,332,19,313,182,230,265,91,1481,159,86,20,437,270,316,434,181.949275362319,129.641304347826,41,6769.35869565217,332.06884057971,19.9275362318841,312.141304347826,137.144927536232,231.115942028986,265.594202898551,91.9021739130435,1481.45289855072,158.916666666667,84.8115942028985,19.5905797101449,436.75,271.710144927536,318.322463768116,433.442028985507,6.55014492753623,7.89632411067194,0.436363636363636,6981.73632411067,10.9079710144928,12.6274571805007,12.987233201581,1605.26619235837,6.29923583662714,9.23836627140975,6.22675889328063,1562.16140974967,12.1712121212121,9.353465085639,1.24631093544137,49.1481818181818,189.086587615283,317.142911725955,82.2693544137022
"51011",158,116,34,8051,325,-14,339,158,216,259,51,1327,138,77,20,407,248,269,359,158.638596491228,117.824561403509,34.119298245614,8054.29824561404,325.778947368421,-14.6877192982456,340.466666666667,158.79649122807,216.147368421053,258.838596491228,50.7649122807018,1330.6350877193,139.259649122807,77.5333333333333,19.9052631578947,406.757894736842,247.59298245614,272.035087719298,358.575438596491,4.68935013590314,15.6310847541389,1.82374598468001,24585.3720039535,10.3277242401779,4.7014331603657,5.63004694835681,4.69787496911292,8.52750185322461,17.2203360513961,1.72270817889795,1048.38749691129,7.15065480602916,8.73568075117371,0.494514455151964,55.9306152705708,51.4112181863108,63.4846800098839,89.1324932048431
"51012",158,119,35,7982,324,-15,339,159,216,257,51,1334,139,78,20,408,247,272,361,158.398601398601,120.062937062937,34.8776223776224,7963.2027972028,325.181818181818,-14.3321678321678,339.513986013986,158.332167832168,215.587412587413,257.405594405594,51.7902097902098,1353.26923076923,141.426573426573,79.472027972028,19.8671328671329,412.451048951049,249.91958041958,276.972027972028,366.27972027972,4.35985768617348,17.6170776591829,1.80602380076064,20465.5446939026,8.90015948963317,3.82962826647037,3.30331247699669,4.53138265243528,7.39408661513925,14.0805299963195,2.0751318856582,1271.60796221323,11.2980983928352,8.02553060974114,0.634915961231751,59.3642620537357,64.2917556128082,74.6307937676359,103.289903079377
"51013",165,136,40,7350,329,-7,336,121,218,257,67,1428,157,78,21,423,258,291,411,165.224561403509,134.00350877193,39.5543859649123,7390.97543859649,328.249122807018,-6.4,334.649122807018,139.989473684211,218.898245614035,257.108771929825,66.4245614035088,1429.21403508772,156.010526315789,78.4982456140351,20.5263157894737,423.891228070175,257.754385964912,292.361403508772,410.185964912281,1.18883123301211,3.95421299728194,0.332419075858661,5925.13671855696,2.39194465035829,7.69859154929577,9.4539164813442,456.799184581171,0.936792685940203,1.75221151470225,4.06911292315295,94.6336051396096,3.83439584877687,4.08186310847541,0.250185322461082,9.46347912033605,27.0169261181122,15.3090684457623,16.2786755621448
"51014",165,134,39,7482,329,-8,337,165,220,258,65,1420,154,77,20,417,251,292,404,165.806338028169,132.169014084507,38.9260563380282,7483.83450704225,329.235915492958,-6.27464788732394,335.510563380282,154.408450704225,220.144366197183,258.760563380282,65.4929577464789,1426.6514084507,154.929577464789,77.3556338028169,20.6197183098592,422.774647887324,253.080985915493,291.661971830986,406.200704225352,4.5524685213756,15.7946548549246,1.28426566465933,13872.2728686607,6.06075498929976,13.966704822575,10.4981212362514,397.450953068233,5.12042751206888,9.80112476982034,4.75966754591151,244.43989200219,7.44378639327129,7.07095754740457,0.236500273727169,16.8960334444832,43.3609092718857,15.8005275469069,64.7263599263425
"51015",172,137,42,6963,329,4,325,95,223,259,80,1470,157,87,19,433,277,330,426,173.624548736462,136.115523465704,41.1407942238267,6999.00722021661,330.509025270758,4,326.509025270758,114.819494584838,224.570397111913,260.393501805054,80.2310469314079,1453.76895306859,157.472924187726,85.2707581227437,19.6425992779783,431.108303249097,271.660649819495,318.725631768953,423.740072202166,3.57591691518861,1.55182336629519,0.121409511850573,4980.57965782452,2.6566211479098,7.16666666666667,6.7798095537069,419.822372207398,2.55752629100612,1.72503008423586,7.07685868257207,402.410192015905,11.4240830848114,2.79236645215298,0.469628001883535,63.6548945743735,78.2177575472192,100.308507298697,29.5191492701303
"51016",170,134,40,7094,327,0,327,127,221,258,75,1448,160,84,20,435,269,321,417,171.096774193548,134.978494623656,40.7311827956989,7084.44444444444,328.426523297491,1.2258064516129,327.200716845878,126.960573476703,222.415770609319,259.10394265233,76.673835125448,1439.51971326165,159.218637992832,82.8745519713262,20.4014336917563,432.634408602151,265.562724014337,319.250896057348,415.709677419355,2.62729171501508,2.79090276166164,0.197261545602228,2418.03916866507,3.72749542301643,3.03875609190067,2.91640236198138,63.6351306051933,1.79054176014027,1.58268224130373,4.99755034681932,119.149789845543,4.02037080013409,8.77917021221732,0.413810886774451,13.8226966813646,27.3836414739176,39.4548103452722,16.2067765142725
"51017",181,134,42,6721,332,17,315,107,230,265,92,1527,159,85,18,447,293,348,446,181.402877697842,133.935251798561,42.0215827338129,6729.39568345324,332.604316546763,17.2086330935252,315.395683453237,112.302158273381,217.820143884892,264.762589928058,91.8812949640288,1523.69784172662,159.064748201439,84.8489208633093,18.0035971223022,446.589928057554,292.456834532374,348.86690647482,444.705035971223,8.6457678622445,3.4759369399787,0.151157052697192,8716.47824844817,7.83564917019453,26.5339324208503,16.7959379788588,195.670103628289,336.342986260811,4.65823442329169,18.7692517466171,592.637612653559,1.71420408799314,2.11427680959925,0.776160299197465,35.9684180453471,70.2345921097057,205.126626496637,40.8152092044776
"51018",188,132,42,6562,337,28,309,116,193,269,101,1562,156,82,17,455,300,380,453,186.062962962963,131.362962962963,42.0925925925926,6553.40740740741,333.781481481481,25.7888888888889,307.992592592593,110.914814814815,195.848148148148,267.048148148148,99.0222222222222,1573.74074074074,158.455555555556,83.0703703703704,16.762962962963,455.285185185185,304.003703703704,383.451851851852,453.392592592593,4.89193170866033,4.93840011014732,0.0917664876772683,7253.43191518656,2.55802010188627,13.4013630731103,15.9850750378631,44.8663224562853,177.482431502134,1.86012666942035,9.37496902106568,691.99944926339,1.63928128872367,1.93183257607049,0.46405066776814,14.531749965579,38.9479416219193,364.449346000275,22.0311716921382
"51019",189,126,42,6373,331,33,298,118,194,267,104,1594,158,81,16,450,313,421,442,188.654545454545,126.570909090909,41.7272727272727,6423.08,332.007272727273,31.6945454545455,300.312727272727,132.676363636364,193.650909090909,267.625454545455,103.12,1594.98181818182,160.312727272727,80.3454545454545,16.2436363636364,452.509090909091,314.4,417.985454545455,444.12,3.34372926343729,11.5305374917054,0.206370272063703,9598.81109489051,4.45980092899801,15.4173059057731,33.4784870603849,2091.49706702057,5.82659588586596,0.972342402123424,7.57313868613139,288.558062375581,10.9967352355674,4.26343729263437,0.184950232249502,25.593895155939,37.4014598540146,370.379349701393,48.8578102189781
"51020",190,127,42,6406,332,32,300,119,196,268,104,1595,157,78,16,449,312,420,444,189.851449275362,125.847826086957,41.6449275362319,6369.22463768116,331.481884057971,32.9565217391304,298.525362318841,142.442028985507,195.38768115942,267.829710144928,104.724637681159,1598.14130434783,159.394927536232,78.7427536231884,16.2898550724638,449.981884057971,314.81884057971,422.11231884058,443.126811594203,2.22148880105402,13.2858498023715,0.302555994729908,7010.1893544137,4.55603425559947,12.1944664031621,29.5738998682477,2966.1093544137,4.40552042160738,0.919986824769433,5.18208168642951,513.976324110672,7.07619235836627,9.05722002635046,0.235678524374177,77.2323978919631,24.6870619235837,170.841884057971,129.369314888011
"51021",154,133,38,7880,328,-22,350,154,211,253,49,1407,149,80,19,422,257,287,390,154.123674911661,132.480565371025,37.5547703180212,7845.52296819788,325.950530035336,-22.1590106007067,348.109540636042,154.314487632509,210.409893992933,251.908127208481,49.1272084805654,1410.56537102473,149.851590106007,80.7809187279152,19.339222614841,422.985865724382,258.632508833922,289.667844522968,389.943462897527,3.23642332656692,7.21504648773275,0.382627872591033,4872.72553442097,3.91243766132872,14.8363280956319,15.0553341853996,2.82627872591033,2.02288048517655,1.89933087737764,8.79936345638172,221.133122822845,13.5949176753628,1.54048567776859,0.324236272961933,22.1487356840338,3.99922311605644,9.91055810340075,89.5925369019873
"51022",162,130,38,7648,330,-8,338,162,217,258,61,1418,156,80,20,420,256,286,409,161.461538461538,131.153846153846,38.1923076923077,7638.29370629371,328.520979020979,-10.3496503496504,338.870629370629,156.555944055944,216.727272727273,256.734265734266,59.5804195804196,1426.16083916084,155.807692307692,81.1188811188811,20.1713286713287,424.688811188811,258.510489510489,289.643356643357,408.143356643357,7.0914979757085,17.1130904183536,0.906747638326586,2932.40466200466,3.68201447675132,19.1474911053858,13.9586431112747,248.275806649491,5.23763955342903,6.90457612562876,10.075966139124,373.342461047724,5.20148448043185,7.5788001472212,0.142473316157527,74.0466813887867,42.0402404612931,25.3951662372715,23.3793767635873
"51023",170,131,40,7300,328,1,327,126,222,261,73,1383,155,80,21,430,257,298,396,168.989130434783,130.86231884058,39.5579710144928,7292.5652173913,327.829710144928,0.521739130434783,327.307971014493,125.29347826087,221.789855072464,259.79347826087,72.213768115942,1402.60144927536,156.655797101449,81.0652173913043,21.0942028985507,431.815217391304,258.300724637681,303.663043478261,402.916666666667,1.61079051383399,2.58461133069829,0.254808959156785,7453.54118577075,3.86544137022398,0.875889328063241,4.89753623188406,2.29537549407115,2.02113306982872,2.61537549407115,2.67050065876153,159.527852437418,2.80836627140975,4.40300395256917,0.136548089591568,6.03482213438735,7.34559947299078,44.0569565217391,17.240303030303
"51024",171,134,40,7205,330,1,329,128,224,261,75,1401,159,79,21,431,258,316,401,171.189285714286,133.157142857143,40.2571428571429,7190.225,329.25,1.84285714285714,327.407142857143,128.071428571429,223.367857142857,260.571428571429,75.4928571428571,1409.40714285714,159.632142857143,80.2785714285714,21.2107142857143,433.371428571429,259.060714285714,315.732142857143,404.932142857143,2.89952636968766,2.21177675371224,0.241884280593958,8236.46890681004,5.17741935483871,2.3694828469022,3.80496671786994,7.70814132104455,2.23337173579109,2.51100870455709,5.64152585765489,263.06661546339,4.8355222734255,2.10133128520225,0.166909882232463,6.39918074756784,7.2687019969278,76.6986047107015,39.8269201228879
"51025",166,128,38,7521,330,-2,332,121,220,260,67,1405,154,80,20,419,253,292,405,165.244755244755,129.685314685315,38.4335664335664,7516.1993006993,328.758741258741,-4.25524475524475,333.013986013986,136.286713286713,219.517482517483,258.951048951049,65.3671328671329,1417.43006993007,155.206293706294,80.5944055944056,20.7132867132867,422.335664335664,255.664335664336,294.321678321678,409.157342657343,4.06620046620047,9.34623972518709,0.400834253465832,4880.03382407067,1.7836952521163,16.3170776591829,18.2524352840142,415.924524598209,2.56635995583364,2.9870690712796,8.99807385596859,244.267022451233,2.82396025027604,4.76123175070544,0.352594773647405,35.1009692062324,20.3921972764078,42.3382652435284,12.8067353698933
"51026",171,134,40,7084,328,1,327,129,222,259,77,1434,161,80,21,435,263,324,414,171.860215053763,134.47311827957,40.7634408602151,7065.03584229391,328.727598566308,2.48745519713262,326.240143369176,127.706093189964,222.967741935484,259.659498207885,77.7885304659498,1437.62365591398,160.849462365591,80.8960573476703,20.7096774193548,435.021505376344,264.21146953405,323.763440860215,415.637992831541,3.99837549315386,1.96240427013228,0.238802506381991,2515.4159768959,4.83919960805549,5.60325932802145,1.816224439803,59.553595833011,2.58528660942214,2.41961269693922,7.32562337226993,150.01972615456,3.72545834300302,9.82009231324618,0.422603852401949,8.91320491993502,30.9443284082411,31.3539104200511,23.3612851654161
"51027",182,140,44,6529,332,17,315,110,187,262,94,1571,168,79,18,449,317,407,428,182.67032967033,137.278388278388,43.4029304029304,6536.14285714286,332.355311355311,19.6813186813187,312.673992673993,127.728937728938,193.157509157509,262.992673992674,95.2893772893773,1571.98534798535,168.150183150183,79.6886446886447,17.5457875457875,450.860805860806,315.263736263736,406.666666666667,430.340659340659,5.86150614091791,10.4883915104503,0.484109028226675,5116.48319327731,1.56814264167205,17.166451195863,15.8822990734755,2339.54390217625,175.65524671407,3.47053436759319,9.61080586080586,1236.83801982331,22.6575091575092,2.86961322990735,0.439991381167852,26.2673184658479,93.6801874595992,646.039215686274,26.7401422107304
"51028",179,142,44,6691,332,12,320,105,227,261,89,1519,172,78,20,459,288,361,439,178.538461538462,140.85347985348,43.5457875457875,6699.85714285714,332.241758241758,12.0915750915751,320.150183150183,104.761904761905,220.472527472527,261.117216117216,89.0915750915751,1520.25641025641,170.981684981685,78.5384615384615,19.4761904761905,456.406593406593,290.56043956044,364.128205128205,437.076923076923,2.88178733031674,1.22109997845292,0.300285498814911,7569.35819327731,1.37516160310278,5.78937728937729,7.12809739280327,6.45413165266106,233.206043956044,0.831798103856927,6.39967140702435,834.750188536953,9.67981038569274,1.77149321266968,0.912114845938375,53.8892210730446,118.519311570782,257.96512066365,43.0050904977376
"51029",195,102,37,6145,322,52,270,267,158,270,114,1613,176,86,19,505,317,489,401,194.344632768362,107.282485875706,38.3050847457627,6223.02259887006,324.045197740113,48,276.045197740113,266.344632768362,155.593220338983,269.932203389831,111.649717514124,1612.85310734463,175.915254237288,84.3841807909605,18.8248587570621,498.677966101695,318.310734463277,482.864406779661,403.514124293785,4.5225988700565,44.6924756034926,1.86093990755008,3168.70403184386,7.31612737544941,27.5795454545455,56.0547637390858,2.61350796096559,9.11768104776579,2.52946841294299,7.34251412429379,674.057845403184,6.86209553158706,1.68111196712892,0.315742167437083,29.162750385208,44.2608500256805,58.6974191063174,101.296674370827
